customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
10001986,10,0,1,12:17,FL,11589,1,1,9,f,2,54,54,0,1,9,2,0,1,2,0,3,4,635
10001986,11,1,1,12:40,FL,11589,1,1,9,f,2,54,54,0,1,9,2,0,1,2,0,3,4,631
10001987,1,0,0,10:44,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,1,1,2,1,670
10001987,2,0,0,10:45,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,1,1,2,1,670
10001987,3,0,0,10:45,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,2,1,670
10001987,4,0,0,10:46,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,2,1,670
10001987,5,0,0,11:12,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,2,1,670
10001987,6,0,0,11:13,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,2,1,670
10001987,7,0,0,11:15,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,2,1,670
10001987,8,1,0,11:51,WI,11590,1,0,7,e,NA,37,37,0,1,1,2,1,1,2,1,3,1,669
10001988,1,0,2,13:47,IN,11444,2,0,16,e,4,45,32,1,1,1,1,0,3,3,1,2,2,647
10001988,2,0,2,13:48,IN,11444,2,0,16,e,4,45,32,1,1,1,1,0,3,3,1,2,2,647
10001988,3,0,2,13:50,IN,11444,2,0,16,e,4,45,32,1,1,1,1,0,3,3,1,2,2,647
10001988,4,0,2,13:51,IN,11444,2,0,16,e,4,45,32,1,1,1,0,0,2,3,0,0,2,590
10001988,5,0,2,13:53,IN,11444,2,0,16,e,4,45,32,1,1,1,0,1,2,3,0,0,2,585
10001988,6,0,2,13:55,IN,11444,2,0,16,e,4,45,32,1,1,1,0,1,2,3,0,0,2,585
10001988,7,0,2,13:58,IN,11444,2,0,16,e,4,45,32,1,1,0,0,1,2,3,0,0,2,598
10001988,8,0,2,14:00,IN,11444,2,0,16,e,4,45,32,1,1,1,0,1,2,3,0,0,2,573
10001988,9,1,2,16:14,IN,11444,2,0,16,e,4,45,32,1,1,1,0,1,2,3,0,0,2,583
10001989,1,0,2,11:06,FL,10393,2,1,3,f,2,55,54,1,1,5,1,1,1,3,1,2,3,694
10001989,2,0,2,11:08,FL,10393,2,1,3,f,2,55,54,1,1,5,1,1,1,3,1,2,3,664
10001989,3,0,2,11:08,FL,10393,2,1,3,f,2,55,54,1,1,5,1,1,1,3,1,2,3,658
10001989,4,0,2,11:09,FL,10393,2,1,3,f,2,55,54,1,1,5,1,1,1,3,1,2,3,658
10001989,5,0,2,14:26,FL,10393,2,1,3,f,2,55,54,1,1,5,1,1,1,3,1,2,3,658
10001989,6,1,1,12:51,FL,10393,2,1,1,f,2,55,54,1,1,5,1,0,1,3,1,2,3,643
10001991,1,0,4,15:24,CO,11591,1,1,20,e,2,70,70,0,3,15,1,0,3,3,0,2,1,564
10001991,2,0,4,15:26,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,571
10001991,3,0,4,15:27,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,571
10001991,4,0,4,15:28,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,571
10001991,5,0,4,15:31,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,580
10001991,6,0,4,16:11,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,580
10001991,7,0,4,16:12,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,580
10001991,8,0,4,17:35,CO,11591,1,1,20,e,2,70,70,0,3,15,1,1,3,3,1,1,1,580
10001991,9,1,4,18:00,CO,11591,1,1,20,e,2,70,70,0,3,15,2,1,3,3,1,1,3,584
10001992,1,0,1,14:41,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,2,655
10001992,2,0,1,14:44,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,644
10001992,3,0,1,14:45,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,636
10001992,4,0,1,14:46,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,624
10001992,5,0,1,14:47,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,624
10001992,6,0,1,14:48,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,624
10001992,7,1,2,11:32,NV,11592,2,1,4,f,2,75,74,1,3,9,2,1,3,3,1,1,3,658
10001994,1,0,1,10:45,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,3,3,1,1,1,685
10001994,2,0,1,10:45,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,3,3,1,1,1,685
10001994,3,0,1,10:46,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,3,3,1,1,1,685
10001994,4,0,1,10:47,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,1,1,0,2,1,664
10001994,5,0,1,10:51,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,1,1,0,2,1,673
10001994,6,0,1,10:53,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,1,1,0,2,1,673
10001994,7,0,1,10:56,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,1,1,0,2,1,673
10001994,8,1,1,11:12,NH,11369,1,1,4,e,NA,35,35,0,1,3,1,0,1,1,0,2,1,673
10001998,1,0,4,15:57,UT,11531,3,1,20,d,2,75,57,1,3,15,1,1,1,1,0,1,2,594
10001998,2,0,4,15:58,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,588
10001998,3,0,4,15:58,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10001998,4,0,4,15:59,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10001998,5,0,4,16:01,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10001998,6,0,4,16:06,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10001998,7,0,4,16:25,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10001998,8,1,4,17:22,UT,11531,3,1,20,d,2,75,57,1,3,15,0,0,3,3,0,0,2,592
10002000,1,0,4,15:21,FL,11597,1,1,2,f,1,60,60,0,3,8,1,0,2,2,1,2,4,571
10002000,2,0,4,15:31,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,599
10002000,3,0,4,15:34,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002000,4,0,4,15:35,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002000,5,0,4,15:36,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002000,6,0,4,15:37,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002000,7,0,4,15:39,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002000,8,1,3,10:20,FL,11597,1,1,2,f,1,60,60,0,3,8,1,1,3,3,1,1,4,598
10002002,1,0,1,08:23,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,1,0,2,619
10002002,2,0,1,08:24,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,0,0,2,613
10002002,3,0,1,08:26,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,0,0,2,597
10002002,4,0,1,08:43,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,0,0,2,595
10002002,5,0,1,08:45,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,0,0,2,601
10002002,6,0,1,08:46,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,1,0,2,606
10002002,7,1,3,11:15,NY,11598,1,1,7,g,2,49,49,0,4,9,1,1,3,3,0,0,2,618
10002003,1,0,2,11:28,NY,11599,1,0,5,g,1,58,58,0,3,4,2,1,3,3,1,0,2,616
10002003,2,0,2,11:29,NY,11599,1,0,5,g,1,58,58,0,3,4,2,1,3,3,1,0,2,616
10002003,3,0,2,11:30,NY,11599,1,0,5,g,1,58,58,0,3,4,2,1,3,3,1,0,2,616
10002003,4,1,2,12:45,NY,11599,1,0,5,g,1,58,58,0,3,4,2,1,3,3,1,0,2,613
10002004,1,0,1,16:07,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,1,2,0,1,3,614
10002004,2,0,1,16:10,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,3,3,0,1,3,617
10002004,3,0,1,16:11,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,3,3,0,1,3,617
10002004,4,0,1,16:19,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,3,3,0,1,3,617
10002004,5,0,1,16:22,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,3,3,0,1,3,617
10002004,6,0,1,16:24,FL,10377,1,1,5,h,1,27,27,0,3,6,1,0,3,3,0,1,3,617
10002004,7,1,1,13:35,FL,10377,1,1,5,h,1,27,27,0,3,6,1,1,3,3,1,1,3,641
10002005,1,0,2,07:14,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,0,1,1,0,0,4,591
10002005,2,0,2,07:15,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,1,3,2,0,0,2,603
10002005,3,0,2,07:17,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,1,3,2,0,0,2,603
10002005,4,0,2,07:19,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,1,3,2,0,0,2,603
10002005,5,0,2,07:20,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,1,3,2,0,0,2,603
10002005,6,1,2,07:58,WV,11600,1,1,23,c,NA,29,29,0,3,13,0,1,3,2,0,0,2,603
10002006,1,0,2,11:06,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002006,2,0,2,11:10,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002006,3,0,2,11:10,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002006,4,0,2,11:11,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002006,5,0,2,11:13,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002006,6,1,2,14:17,FL,11601,1,1,14,d,1,61,61,0,1,5,1,1,1,3,0,2,3,585
10002007,1,0,0,14:44,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,2,0,0,14:45,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,3,0,0,14:46,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,4,0,0,14:50,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,5,0,0,14:52,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,6,0,0,14:53,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002007,7,1,4,10:58,FL,10754,2,1,5,i,1,42,42,1,3,5,1,1,3,3,0,2,3,629
10002008,1,0,4,18:44,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,4,650
10002008,2,0,4,18:44,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,4,653
10002008,3,0,4,18:46,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,2,651
10002008,4,0,4,18:52,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,2,651
10002008,5,0,4,18:52,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,2,651
10002008,6,0,4,18:54,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,2,651
10002008,7,0,4,18:55,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,3,3,1,1,2,651
10002008,8,1,4,19:01,WA,11602,1,1,2,f,NA,54,54,0,3,1,1,1,4,3,1,1,2,650
10002009,1,0,4,11:25,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,4,640
10002009,2,0,4,11:27,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,4,640
10002009,3,0,4,11:28,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,622
10002009,4,0,4,11:30,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,625
10002009,5,0,4,11:36,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,625
10002009,6,0,4,11:37,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,633
10002009,7,0,4,11:38,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,625
10002009,8,0,4,11:39,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,625
10002009,9,0,4,11:42,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,642
10002009,10,1,4,12:21,IN,11603,1,0,1,e,1,37,37,0,4,2,1,1,4,3,1,2,2,642
10002011,1,0,4,09:28,MO,10572,1,0,12,d,NA,21,21,0,3,6,1,0,1,1,0,2,2,616
10002011,2,0,4,09:29,MO,10572,1,0,12,d,NA,21,21,0,3,6,1,0,1,1,0,2,2,625
10002011,3,0,4,09:33,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,631
10002011,4,0,4,09:33,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,620
10002011,5,0,4,09:35,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,620
10002011,6,0,4,09:58,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,620
10002011,7,0,4,10:00,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,628
10002011,8,0,4,10:02,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,628
10002011,9,1,4,10:23,MO,10572,1,0,12,d,NA,21,21,0,3,6,2,0,3,3,0,2,2,620
10002012,1,0,1,15:39,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,2,652
10002012,2,0,1,15:43,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,644
10002012,3,0,1,15:44,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,644
10002012,4,0,1,15:45,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,644
10002012,5,0,1,15:46,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,640
10002012,6,0,1,15:47,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,644
10002012,7,1,1,15:57,NY,10751,1,1,5,e,2,27,27,0,3,3,1,0,3,3,0,0,1,653
10002014,1,0,4,14:06,FL,11605,2,1,1,g,1,61,61,1,3,7,1,0,3,3,0,2,3,564
10002014,2,0,4,14:07,FL,11605,2,1,1,g,1,62,61,1,3,7,1,0,3,3,0,2,3,558
10002014,3,0,4,14:07,FL,11605,2,1,1,g,1,62,61,1,3,7,1,0,3,3,0,2,3,558
10002014,4,1,3,15:00,FL,11605,2,1,1,g,1,62,61,1,3,7,1,1,3,3,1,1,3,599
10002015,1,0,1,08:36,FL,11606,1,1,1,f,3,75,75,0,3,15,1,0,3,3,0,1,3,649
10002015,2,0,1,08:37,FL,11606,1,1,1,f,3,75,75,0,3,15,1,0,3,3,0,1,3,647
10002015,3,0,1,08:37,FL,11606,1,1,1,f,3,75,75,0,3,15,1,0,3,3,0,1,3,649
10002015,4,0,1,08:38,FL,11606,1,1,1,e,3,75,75,0,3,15,1,0,3,3,0,1,3,645
10002015,5,0,1,08:42,FL,11606,1,1,1,e,3,75,75,0,3,15,1,0,3,3,0,1,3,645
10002015,6,0,1,08:45,FL,11606,1,1,1,e,3,75,75,0,3,15,1,0,3,3,0,1,3,645
10002015,7,0,1,08:47,FL,11606,1,1,1,e,3,75,75,0,3,15,1,0,3,3,0,1,3,645
10002015,8,1,1,10:40,FL,11606,1,1,1,e,3,75,75,0,3,15,1,0,3,3,0,1,3,638
10002016,1,0,1,13:16,KY,11406,1,0,3,h,NA,21,21,0,3,3,0,0,2,2,0,0,2,627
10002016,2,0,1,13:16,KY,11406,1,0,3,h,NA,21,21,0,3,3,1,0,2,2,0,2,2,724
10002016,3,0,1,13:17,KY,11406,1,0,3,h,NA,21,21,0,3,3,1,0,2,2,0,2,2,739
10002016,4,1,0,14:26,KY,11406,1,0,3,h,NA,21,21,0,3,3,1,0,2,2,0,2,4,740
10002019,1,0,2,11:42,IA,11609,3,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,654
10002019,2,0,2,11:42,IA,11609,3,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,657
10002019,3,0,2,11:44,IA,11609,3,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,656
10002019,4,0,2,11:45,IA,11609,2,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,657
10002019,5,0,2,11:47,IA,11609,2,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,667
10002019,6,0,2,11:48,IA,11609,1,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,611
10002019,7,0,2,11:49,IA,11609,1,1,9,e,NA,57,17,1,1,1,1,1,1,1,0,2,2,673
10002019,8,1,3,15:25,IA,11609,1,1,9,e,NA,57,17,1,1,1,0,1,1,1,0,0,2,611
10002024,1,0,2,11:02,PA,11612,1,1,10,g,NA,47,47,0,1,2,0,0,1,1,0,0,2,728
10002024,2,0,2,11:03,PA,11612,1,1,10,g,NA,47,47,0,1,2,0,0,1,1,0,0,2,674
10002024,3,0,2,11:04,PA,11612,1,1,10,g,NA,47,47,0,1,2,1,0,1,3,0,2,1,688
10002024,4,1,3,10:39,PA,11612,1,1,10,h,NA,47,47,0,1,2,2,0,1,3,0,3,2,686
10002028,1,0,4,11:34,AL,11614,1,1,15,f,3,34,34,0,1,10,0,1,2,2,0,0,2,543
10002028,2,0,4,11:55,AL,11614,1,1,15,f,3,34,34,0,1,10,0,1,2,2,0,0,2,569
10002028,3,0,4,11:57,AL,11614,1,1,15,f,3,34,34,0,1,10,0,1,2,2,0,0,2,569
10002028,4,0,4,12:03,AL,11614,1,1,15,f,3,34,34,0,1,10,1,1,3,3,1,2,2,633
10002028,5,0,4,12:04,AL,11614,1,1,15,f,3,34,34,0,1,10,1,1,1,1,1,2,2,620
10002028,6,0,4,12:05,AL,11614,1,1,15,f,3,34,34,0,1,10,1,1,3,3,1,2,2,633
10002028,7,0,4,12:06,AL,11614,1,1,15,f,3,34,34,0,1,10,1,1,1,1,1,2,2,614
10002028,8,1,4,14:12,AL,11614,1,1,15,f,3,34,34,0,1,10,1,1,1,1,1,2,2,602
10002029,1,0,4,11:12,OR,10416,1,0,19,c,4,25,25,0,1,3,1,0,3,2,0,1,3,675
10002029,2,0,4,11:12,OR,10416,1,0,19,c,4,25,25,0,1,3,1,0,3,2,0,1,3,662
10002029,3,0,4,11:13,OR,10416,1,0,19,c,4,25,25,0,1,3,1,0,1,2,0,1,2,644
10002029,4,0,4,11:16,OR,10416,1,0,19,d,4,25,25,0,1,3,1,0,1,2,0,1,2,638
10002029,5,0,4,11:16,OR,10416,1,0,19,d,4,25,25,0,1,3,1,0,1,2,0,1,2,638
10002029,6,1,4,15:17,OR,10416,1,0,7,e,4,25,25,0,1,3,1,1,1,2,1,1,2,639
10002030,1,0,3,13:37,OK,11413,1,1,3,e,4,28,28,0,3,2,1,0,1,1,0,2,2,631
10002030,2,0,3,13:38,OK,11413,1,1,3,e,4,28,28,0,3,2,1,0,1,1,0,2,2,631
10002030,3,0,3,13:39,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,637
10002030,4,0,3,13:40,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,637
10002030,5,0,3,13:41,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,646
10002030,6,0,3,13:44,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,646
10002030,7,0,3,13:45,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,637
10002030,8,1,0,17:09,OK,11413,1,1,3,e,4,28,28,0,3,2,1,1,3,3,1,2,1,626
10002032,1,0,4,15:37,FL,11615,1,1,2,e,3,43,43,0,3,8,1,1,3,3,1,2,3,670
10002032,2,0,4,15:38,FL,11615,1,1,2,e,3,43,43,0,3,8,1,1,3,3,1,2,3,670
10002032,3,0,4,15:40,FL,11615,1,1,2,e,3,43,43,0,3,8,1,1,3,3,1,2,3,670
10002032,4,1,3,16:18,FL,11615,1,1,2,e,3,43,43,0,3,9,2,1,3,3,1,3,3,671
10002033,1,0,4,13:15,NY,11616,1,1,13,g,1,58,58,0,4,3,0,1,3,3,1,0,3,579
10002033,2,0,4,13:18,NY,11616,1,1,13,g,1,58,58,0,4,3,0,1,4,3,1,0,3,584
10002033,3,0,4,13:18,NY,11616,1,1,13,g,1,58,58,0,4,3,0,1,4,3,1,0,3,584
10002033,4,1,0,15:01,NY,11616,1,1,13,g,1,58,58,0,4,3,0,1,4,3,1,0,3,599
10002034,1,0,0,15:52,FL,10248,1,1,12,e,1,52,52,0,4,2,1,0,1,3,0,2,3,565
10002034,2,0,0,15:52,FL,10248,1,1,12,e,1,52,52,0,4,2,1,0,1,3,0,2,3,572
10002034,3,0,0,15:53,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,550
10002034,4,0,0,15:54,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002034,5,0,0,15:55,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002034,6,0,0,15:56,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002034,7,0,0,15:58,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002034,8,0,0,15:59,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002034,9,1,0,16:03,FL,10248,1,1,12,e,1,52,52,0,4,2,0,0,1,3,0,0,3,554
10002036,1,0,1,13:35,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,2,3,1,1,3,665
10002036,2,0,1,13:36,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,2,3,1,1,3,674
10002036,3,0,1,13:40,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,2,3,1,1,3,674
10002036,4,0,1,13:47,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,658
10002036,5,0,1,13:49,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,658
10002036,6,0,1,13:49,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,658
10002036,7,0,1,13:52,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,658
10002036,8,0,1,13:55,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,658
10002036,9,0,1,13:57,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,662
10002036,10,1,0,13:52,FL,11617,1,0,6,f,3,33,33,0,2,12,1,1,1,3,1,1,3,644
10002037,1,0,4,13:52,FL,11356,1,0,20,d,NA,75,75,0,2,15,1,1,2,2,1,1,4,611
10002037,2,0,4,13:52,FL,11356,1,0,20,d,NA,75,75,0,2,15,1,1,2,2,1,1,4,642
10002037,3,0,4,13:53,FL,11356,1,0,20,d,NA,75,75,0,2,15,1,1,2,2,1,1,4,642
10002037,4,0,4,13:54,FL,11356,1,0,20,d,2,75,75,0,2,15,1,1,2,2,1,1,4,651
10002037,5,0,4,13:59,FL,11356,1,0,20,d,2,75,75,0,2,15,1,1,2,2,1,1,4,651
10002037,6,0,4,14:10,FL,11356,1,0,20,d,2,75,75,0,2,15,1,1,2,2,1,1,4,651
10002037,7,1,4,14:11,FL,11356,1,0,20,d,2,75,75,0,2,15,1,1,2,2,1,1,4,651
10002040,1,0,2,14:58,FL,11122,2,1,13,d,3,75,52,0,3,5,1,0,3,3,0,2,4,619
10002040,2,0,2,14:59,FL,11122,2,1,13,d,3,75,52,0,3,5,1,0,3,3,0,2,3,631
10002040,3,0,2,15:00,FL,11122,2,1,13,d,3,75,52,0,3,5,1,0,3,3,0,2,3,635
10002040,4,1,3,09:16,FL,11122,2,1,13,d,3,75,52,0,3,5,1,0,3,3,0,2,3,628
10002041,1,0,2,14:56,PA,11621,2,1,13,d,NA,50,44,1,3,12,1,0,3,3,1,1,2,687
10002041,2,0,2,14:57,PA,11621,2,1,13,d,NA,50,44,1,3,12,1,0,3,3,1,1,2,671
10002041,3,0,2,14:58,PA,11621,2,1,13,d,NA,50,44,1,3,12,1,0,3,3,1,1,2,671
10002041,4,1,3,16:04,PA,11621,2,1,13,d,NA,50,44,1,3,12,1,0,4,3,1,1,2,616
10002042,1,0,4,14:47,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,677
10002042,2,0,4,14:48,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,681
10002042,3,0,4,14:54,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,675
10002042,4,0,4,14:55,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,679
10002042,5,0,4,15:07,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,685
10002042,6,0,4,15:09,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,685
10002042,7,0,4,15:11,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,685
10002042,8,0,4,15:12,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,685
10002042,9,1,4,15:39,NY,11622,2,0,4,e,2,48,46,1,1,1,2,1,3,3,1,0,4,681
10002043,1,0,2,14:53,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,1,2,2,664
10002043,2,0,2,14:53,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,1,2,2,651
10002043,3,0,2,14:54,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,1,2,2,659
10002043,4,0,2,14:55,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,1,2,3,665
10002043,5,0,2,14:56,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,0,2,2,656
10002043,6,0,2,15:00,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,0,2,3,662
10002043,7,0,2,15:02,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,0,2,3,662
10002043,8,1,4,15:44,MD,10356,1,0,6,g,3,38,38,0,2,3,1,1,2,3,0,2,3,654
10002045,1,0,1,09:02,ME,10891,2,1,11,g,NA,46,42,1,3,15,1,0,2,3,0,2,1,558
10002045,2,0,1,09:03,ME,10891,2,1,11,g,NA,46,42,1,3,15,1,0,3,3,1,1,1,578
